client_id,residence_country 1,residence_country 2,residence_country 3,residence_country 4,residence_country 5,residence_country 6,residence_country 7,residence_other region 1,residence_other region 2,residence_other region 3,residence_other region 4,residence_other region 5,residence_other region 6,residence_other region 7,residence_other region 8,gender_female,gender_male,generation_gen silent/boomers,generation_gen x,generation_gen z/alpha,generation_millennials,category_children clothes,category_handbags,category_men clothes,category_men shoes,category_other,category_soft,category_women clothes,category_women shoes,color_cool_jewel,color_neutral_pastel,color_other,color_vivid_metallic,color_warm_earth,season_autumn,season_spring,season_summer,season_winter
517349006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,1,1,0,1,3,2,0,0,3,3,0
517435231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,6,1,1,0,4,1,7,2,1,2,3,5,8,0,2
517745247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,9,3,7,1,14,4,5,14,4,3,14,3,16,14,7
517912523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,2,6,4,4,4,5,5,9,1,4,3,1,8,12
517922043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,17,1,8,14,0,20,18,2,2,13,7,7,15
518181734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
518345357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,5,0,0,1,0,7,1,0,0,0,6,1,1
518510682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,21,2,33,26,6,36,21,5,15,25,5,21,32
518761860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3,1,29,0,1,14,1,5,14,5,3,4,23
518808414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,3,20,5,9,14,5,5,6,13,5,8,13
518848315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,0,3,0,0
519086945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,2,2,1,0,0,1,0,2,2
519090732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,5,0,2,2,2,0,1,1,5,1,0
519123104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,2,1,0,1,4,0,0,0
519196568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,8,6,0,4,0,0,12,2,11,7,1,9,1,8,0,21
519348416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,1,0,2,1,0
519394567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,2
519489970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,28,4,2,4,10,1,3,26,5,0,15,16,0,33,0
519512114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,2,0,0,0,1,3,2,0,0,3,2,1,0
519553187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,1,0,4,1,0,4,0,9,0,0
519553819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,2,12,0,5,2,1,12,8,2,4,0,12,3,12
519601488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,9,0,0,0,2,1,4,0,5,3,0,1,8
519616526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,5,1,8,3,7,8,3,2,3,0,2,7,14
519670159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,4,3,6,1,5,2,3,10,3,0,8,5,6,3,10
519878897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30,0,12,2,10,0,40,11,20,28,16,9,32,23,29,30,23
519886338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,4,0,0,0,3,4,2,0,0,3,2,1,3
519887606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,33,0,2,31,2,24,32,3,17,17,23,16,22
520001940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,13,2,3,5,1,2,6,3,8,4,2
520030118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,3,1,0,0,0,2,2,0,0
520277674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,13,2,0,2,1,8,2,1,8,7,2,0,11
520285071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,2,0,16,5,27,6,10,27,9,2,14,17,6,18,21
520295923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,13,0,20,4,7,10,10,1,12,4,13,10,13
520305908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,1,0,0,0,3,1,1,0,5,0,7,0,3
520308078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1,4,15,0,11,8,17,5,11,3,11,23,6,3,15
520551791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,1,3,0,0,0,4,0,0
520837675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,1,1,0,0,5,0,0,2,1,4,2,0
520941207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
521127623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,13,3,4,9,2,1,2,10,5,2,1
521137581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,4,0,0,0,4,2,1,2,2,0,0,7
521152380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,7,2,3,2,2,0,4,6,3,1,1
521202805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,7,6,9,0,6,4,9,18,3,4,1,17,4,8,6
521464280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,2,2,3,2,6,4,0,5,0,2,2,13
521497065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,1,11,0,6,9,1,13,9,0,12,8,17,7,3
521585735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0
521592724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18,10,14,36,2,1,14,9,36,28,3,19,11,9,47,28
521644224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,3,3,0,6,2,1,1,0,7,3,0
521705290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,2,0,2,0,0,4,6,0,0,0
521856100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,4,14,23,2,2,2,12,10,12,5,10,14,14,13,8
521929707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9,2,3,3,20,7,6,13,9,0,17,20,8,8,9
521929991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,0,1,2,3,0,6,0,0,0,12
521953223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,4,5,8,1,9,5,4,7,0,24,0,2
522053466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,3,0,0,2,0,1,4,0,2,6,1,0,0
522199075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,7,2,1,3,39,9,15,20,5,7,17,16,19,15,14
522241951,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,10,1,1,0,1,2,1,3,7,1,4,4,0,12,0
522278331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,1,10,1,6,10,2,8,9,8,10,14,2,19,2
522302847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,0,1,14,1,0,16,1,22,13,1,11,14,20,6,8
522364086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,4,0,8,2,0,0,0,0,5,5
522370172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,5,13,0,28,6,177,23,43,60,38,24,95,68,31,89,72
522449234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,4,2,21,5,9,10,3,2,12,9,4,9,14
522571963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,1,2,1,1,1,2,1,6,0,0
522695621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,39,12,22,6,17,13,16,33,37,4,21,10,44,23,34
522781660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,8,1,2,0,15,1,5,11,4,1,7,3,2,14,9
523175824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,8,2,1,0,1,0,10,3,1,4,2,5,1,10
523289933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,6,2,0,5,1,1,4,10,0,1,0
523599036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,1,12,5,3,10,5,1,4,10,5,4,4
523866952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,1,1,0,0,6,0,0,0,5,1,0
523874250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,0,2,0,1,0,1,5,2,0,0,0,3,1,4
523923094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,8,9,20,2,34,8,11,38,15,6,14,26,24,21,13
523951806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,5,16,0,3,7,5,1,13,1,9,9,10
523979566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,1,0,2,0,0,3,1
524057816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,4,0,0,4,1,4,2,3,1,1,4,4,2
524081906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,3,0
524185768,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,6,3,1,0,0,12,5,2,0,6,2,5,11,7
524305670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,5,0,0,0,0,4,1,1,4,1,0,3,6
524333770,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,1,2,1,1,1,1,3,1,1
524459392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,12,0,1,8,0,1,3,6,3,2,2
524581632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,16,5,8,2,3,1,2,13,6,2,16,19,4,1,15
524601516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,4,0,1,2,0,0,4,6,0,1,0
524620702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17,4,0,0,17,0,2,4,8,9,14,4,9,16,5,20,3
524809955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,10,1,1,3,4,2,10,11,0,7,2
524941794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,5,0,26,5,33,17,10,32,20,4,28,19,34,23,18
525148070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,2,1,4,0,3,2,2,0,3,4,0,2,4
525150196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7,0,1,0,3,0,3,3,1,3,5,0,8,5,4,2,6
525152487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,1,2
525196720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,4,0,18,3,6,12,4,2,3,8,3,1,15
525224566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,5,5,11,0,5,2,1,12,6,1,13,7,10,1,15
525246112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,2,0,1,1,1
525309662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,1,1,0,2,1,0,3,1,0,0,5
525507906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,0,0,6,2,0,8,1,1,3,4,1,1,7
525545261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,0,14,1,3,1,23,1,7,13,6,4,28,9,15,11,23
525645435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,10,3,7,4,3,1,2,3,10,4,0
525680185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,4,26,20,32,3,4,12,12,44,22,3,24,14,28,27,36
525716059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10,3,3,0,0,0,8,2,2,0,4,2,7,7,0
525760296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,22,5,7,2,8,5,7,18,7,4,15,7,17,13,14
525780364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5,0,0,6,0,6,7,2,14,5,0,3,7,5,5,7
525913008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,1,4,1,3,4,0,1,0,1,4,4
525979884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,10,0,0,3,1,7,8,0,1,2,7,7,1
526014242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,22,11,16,0,4,6,6,19,20,1,14,11,26,0,23
526089392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,13,7,11,4,5,17,6,25,7,3,18,9,14,19,17
526102946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,0,3,2,0,1,5,1,0,0
526103719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,0,0,0,85,4,21,31,8,5,32,6,36,13,42
526108158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,11,4,2,8,6,0,3,10,3,6,0
526215697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,0,11,6,27,0,3,20,5,8,16,21,4,7,20
526220601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,1,3,0,0,0,0,0,4,0
526335188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,7,5,0,15,9,6,16,8,3,15,6,13,17,12
526340436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,2,0,0,0,2,3,0,0,1,3,0,2,1
526371418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,5,0,0,0,0,1,4,0,1,0,0,0,6
526399102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,3,1,1,4,1,0,2,0,5,3,0
526534064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,9,0,0,0,0,8,2,2,1,2,7,4,0
526683661,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,2,1,0,1,0,3,0,0,5,0
526799269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,2,0,0,0,0,0,4,0,1,0,0,0,5
526860552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,7,2,0,5,0,6,5,0,5,2,1,1,12
526959281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,1,2,3,1,0,0
527044090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,1,2,1,0,0,3,0,0,1
527127787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,0,0,3,0,4,4,0,0,8,0,0,0
527171546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,1,0,4,1,0,0,4,0,0,1
527212150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,3,1,2,1,0,2,0,3,3,0
527259419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0,0,7,0,0,0,2,2,3,0,4,0,7,0,4
527344109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,3,0,0,0
527478878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,24,6,52,1,21,4,7,36,21,11,38,0,51,19,43
527587852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,3,1,0,0,4,3,2,6,1,0,0,7,5,0
527632430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,6,15,5,1,9,6,1,12,11,7,6,5
527771277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,2,2,0,6,1,1,1,2,2,0,5
527792560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0,1,1,1,0,1,0,4,0,0
527856804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,3,1,0,1,3,1,0,1
527965957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,8,5,25,10,9,0,3,1,28,19,1,13,11,10,19,22
528022696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,2,0,4,1,0,2,2,3,2,0
528026709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1,0,0,1,2,0,2,3,2,0,0
528084511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,1,61,7,13,28,11,5,16,32,15,12,14
528190864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,6,6,1,5,2,1,7,8,7,0,1
528221564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,14,2,22,7,16,4,10,24,11,4,23,26,14,20,12
528354315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,6,0,0,4,2,1,1,3,5,0,0
528361128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,5,4,0,0,2,3,3,0,4,3,3,2,4
528616963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,17,0,12,8,5,7,5,16,12,5,12,13,6,17,14
528642357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,2,1,1,1,0,3,0
528747784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11,2,1,3,0,2,8,4,2,3,5
528760992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,2,3,5,0,5,9,2,9,10,5,3,12,2,5,10
528779826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,8,4,3,0,1,4,3,2,9,2,8,6,12,2,4
528906761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,3,3,26,12,7,13,17,1,10,12,12,7,17
529023350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,1,2,1,7,6,5,8,4,2,4,10,3,3,7
529068676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,25,3,12,2,33,4,10,34,8,7,24,19,23,12,29
529125580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,2,0,4,1,0,2,2,0,0,5
529230227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,52,21,10,27,4,8,6,40,25,4,49,35,30,29,30
529300728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,10,0,1,1,3,6,2,1,4,1,5,7,3
529423661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0,4,1,0,0,0,0,4,1
529510973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,1,0,2,1,2,2,0,3,3,0,5,0
529564434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,2,1,1,5,1,0,1,7,0,0,1
529635847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
529660278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,4,3,4,2,3,0,1,6,0,4,0
529708200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,3,0,0
529710537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,6,10,8,20,10,8,19,9,0,23,21,7,13,18
529828375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,3,12,0,3,5,0,10,6,0,12,9,3,12,4
529843000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,9,2,3,0,23,9,5,24,2,6,10,28,8,5,6
529858175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,0,1,2,0,3,1,0
529865049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,1,18,1,2,6,3,15,10,1,3,3,0,29,0
529886171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,4,0,4,0,0,0,3,0,0,7,0
529953935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0
529968340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11,0,5,9,9,7,7,1,2,5,10,0,11
530023964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
530056453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,2,3,1,3,2,1,0,5,1,0,10,0
530057665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,2,0,28,2,0,22,5,23,18,3,12,19,17,12,13
530176339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,3,0,0,0,0,0,5,2,0,3,0,1,1,8
530193749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,4,1,0,2,2,1,4,3,0,9,0,6,0,11
530479874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,3,2,16,1,2,6,10,8,13,1,3,14,11,4,6
530558690,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,7,0,22,5,2,12,8,2,11,13,15,3,4
530602439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,15,2,2,0,3,5,4,10,3,1,10,0,0,19,9
530692072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,2,1,1,0,0,0,4,0
530730317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,1,4,2,0,6,3,1,2,0,0,6,6
530904375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,3,0,0,0
531123591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,16,5,8,0,13,8,9,15,9,3,19,16,0,29,10
531180906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,1,10,0,0,11,2,2,7,3,2,2,15
